candidate_id	chrom	start	end	strand	d0_umis	d0_cells	annotation_history_class	matched_primary_gene	overlapping_v49_added_genes	d1_discovery	polyasite	star_splice	support_count
D0_023568	chr11	35819411	35822728	+	13	11	unresolved			1	0	0	1
D0_023569	chr11	39927878	39959043	+	13	11	other_v49_added_gene		ENSG00000302599	1	1	0	2
D0_023570	chr11	39991417	40029652	+	13	11	unresolved			1	1	0	2
D0_023571	chr11	44635853	44638342	+	13	12	unresolved			1	0	0	1
D0_023572	chr11	44639646	44640548	+	13	12	unresolved			1	0	0	1
D0_023573	chr11	50548778	50713811	+	13	13	unresolved			1	1	0	2
D0_023574	chr11	61127896	61129915	+	13	12	unresolved			1	1	0	2
D0_023575	chr11	63566401	63568292	-	13	12	unresolved			1	1	0	2
D0_023576	chr11	63567527	63569231	+	13	13	unresolved			1	0	0	1
D0_023577	chr11	64184311	64184699	+	13	12	unresolved			1	0	0	1
D0_023578	chr11	66678992	66681229	-	13	8	unresolved			1	1	0	2
D0_023579	chr11	67460523	67461284	+	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023580	chr11	67922883	67923328	+	13	13	unresolved			1	0	0	1
D0_023581	chr11	67988105	67990753	-	13	10	unresolved			1	0	0	1
D0_023582	chr11	68618556	68620243	+	13	12	unresolved			1	0	0	1
D0_023583	chr11	72681071	72683429	-	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023584	chr11	73298697	73300341	+	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023585	chr11	88195671	88198795	-	13	12	unresolved			1	0	0	1
D0_023586	chr11	88373666	88374752	+	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023587	chr11	90199420	90199684	+	13	13	unresolved			1	0	0	1
D0_023588	chr11	93315206	93318634	-	13	9	unresolved			1	0	0	1
D0_023589	chr11	94410241	94413903	-	13	9	unresolved			1	1	0	2
D0_023590	chr11	94961070	94962229	-	13	10	unresolved			1	1	0	2
D0_023591	chr11	102343500	102346974	+	13	10	unresolved			1	0	0	1
D0_023592	chr11	105035327	105035882	+	13	13	other_v49_added_gene		ENSG00000303891	1	0	0	1
D0_023593	chr11	118823211	118829892	+	13	8	unresolved			1	0	0	1
D0_023594	chr11	121434022	121434365	+	13	13	unresolved			1	0	0	1
D0_023595	chr11	121446315	121447329	+	13	12	unresolved			1	0	0	1
D0_023596	chr11	127776786	127776915	-	13	13	unresolved			1	0	0	1
D0_023597	chr12	4008050	4011418	-	13	13	unresolved			1	1	0	2
D0_023598	chr12	6426511	6428157	+	13	9	unresolved			1	1	0	2
D0_023599	chr12	6614772	6615137	-	13	11	preexisting_v49_gene_span			1	1	0	2
D0_023600	chr12	8478993	8480865	+	13	13	unresolved			1	1	0	2
D0_023601	chr12	10362540	10362930	+	13	12	unresolved			1	0	0	1
D0_023602	chr12	14771222	14772661	+	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023603	chr12	26899301	26899574	+	13	13	unresolved			1	0	0	1
D0_023604	chr12	46026332	46065093	-	13	13	unresolved			1	1	0	2
D0_023605	chr12	46179886	46182654	-	13	12	unresolved			1	1	0	2
D0_023606	chr12	47608974	47610671	-	13	11	unresolved			1	0	0	1
D0_023607	chr12	48687112	48688136	-	13	10	unresolved			1	1	0	2
D0_023608	chr12	63173819	63246527	+	13	12	unresolved			1	0	0	1
D0_023609	chr12	68609199	68610719	-	13	12	other_v49_added_gene		ENSG00000289173	1	1	0	2
D0_023610	chr12	74535009	74535993	+	13	11	unresolved			1	0	0	1
D0_023611	chr12	86839709	86839938	-	13	12	unresolved			1	0	0	1
D0_023612	chr12	92402683	92403687	-	13	11	other_v49_added_gene		ENSG00000305173	1	0	0	1
D0_023613	chr12	92962350	92964151	+	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023614	chr12	104358238	104358479	-	13	12	unresolved			1	0	0	1
D0_023615	chr12	107723289	107729005	+	13	11	unresolved			1	1	0	2
D0_023616	chr12	108607216	108611901	-	13	9	unresolved			1	0	0	1
D0_023617	chr12	121195264	121198488	-	13	12	other_v49_added_gene		ENSG00000295862	1	0	0	1
D0_023618	chr12	121610657	121611313	-	13	9	other_v49_added_gene		ENSG00000302371	1	1	0	2
D0_023619	chr12	121618131	121619749	-	13	11	other_v49_added_gene		ENSG00000302371	1	1	0	2
D0_023620	chr12	122266529	122268925	+	13	12	unresolved			1	1	0	2
D0_023621	chr12	124931247	124935440	-	13	11	unresolved			1	1	0	2
D0_023622	chr13	20341408	20341550	-	13	13	unresolved			1	0	0	1
D0_023623	chr13	25288309	25288785	+	13	10	unresolved			1	1	0	2
D0_023624	chr13	25355485	25356416	+	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023625	chr13	28501265	28501363	-	13	13	unresolved			1	0	0	1
D0_023626	chr13	30189149	30190469	-	13	13	unresolved			1	1	0	2
D0_023627	chr13	31198533	31199968	-	13	12	unresolved			1	1	0	2
D0_023628	chr13	31681813	31682160	-	13	8	unresolved			1	0	0	1
D0_023629	chr13	31688399	31688702	-	13	12	unresolved			1	0	0	1
D0_023630	chr13	36944366	36948825	-	13	11	unresolved			1	1	0	2
D0_023631	chr13	40921980	40922410	+	13	12	unresolved			1	0	0	1
D0_023632	chr13	41121489	41121587	-	13	13	unresolved			1	0	0	1
D0_023633	chr13	41273077	41282012	+	13	12	unresolved			1	0	0	1
D0_023634	chr13	42270340	42271612	-	13	12	unresolved			1	0	0	1
D0_023635	chr13	48207788	48208137	+	13	12	unresolved			1	0	0	1
D0_023636	chr13	54809991	54810054	+	13	4	preexisting_v49_gene_span			1	0	0	1
D0_023637	chr13	54990990	54991186	+	13	13	unresolved			1	0	0	1
D0_023638	chr13	57039842	57040295	-	13	13	other_v49_added_gene		ENSG00000289475	1	0	0	1
D0_023639	chr13	73124319	73124452	+	13	13	unresolved			1	0	0	1
D0_023640	chr13	104260053	104260324	+	13	13	unresolved			1	0	0	1
D0_023641	chr13	113931843	113933825	-	13	10	unresolved			1	0	0	1
D0_023642	chr14	20613182	20613869	-	13	13	unresolved			1	1	0	2
D0_023643	chr14	22887733	22889320	+	13	13	unresolved			1	0	0	1
D0_023644	chr14	34486595	34507070	-	13	12	unresolved			1	1	0	2
D0_023645	chr14	34901128	34901582	+	13	13	unresolved			1	0	0	1
D0_023646	chr14	66026452	66062674	-	13	11	preexisting_v49_gene_span			1	1	0	2
D0_023647	chr14	69153338	69154016	+	13	12	unresolved			1	0	0	1
D0_023648	chr14	75179959	75181426	+	13	11	unresolved			1	0	0	1
D0_023649	chr14	82989849	82990010	-	13	13	unresolved			1	0	0	1
D0_023650	chr14	92689986	92691803	+	13	13	unresolved			1	1	0	2
D0_023651	chr14	97727304	97729350	-	13	10	unresolved			1	0	0	1
D0_023652	chr14	98298512	98348789	+	13	12	other_v49_added_gene		ENSG00000297837	1	1	0	2
D0_023653	chr14	101939408	101940229	-	13	12	unresolved			1	0	0	1
D0_023654	chr14	102739933	102741602	+	13	12	unresolved			1	0	0	1
D0_023655	chr14	102761182	102765917	+	13	11	unresolved			1	1	0	2
D0_023656	chr14	104063563	104065475	+	13	10	unresolved			1	1	0	2
D0_023657	chr14	104814034	104815985	-	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023658	chr14	105046226	105046512	+	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023659	chr14	105518575	105519855	+	13	12	unresolved			1	0	0	1
D0_023660	chr14	106119400	106119758	-	13	2	unresolved			0	0	0	0
D0_023661	chr15	20368050	20371413	-	13	12	primary_match	ENSG00000290376	ENSG00000290376	1	1	0	2
D0_023662	chr15	30332126	30339631	-	13	13	unresolved			1	0	0	1
D0_023663	chr15	30436520	30439024	-	13	12	other_v49_added_gene		ENSG00000289397	1	0	0	1
D0_023664	chr15	31440009	31440680	-	13	12	unresolved			1	0	0	1
D0_023665	chr15	40970103	40972226	-	13	10	unresolved			1	0	0	1
D0_023666	chr15	41402764	41403540	-	13	6	preexisting_v49_gene_span			1	1	0	2
D0_023667	chr15	42940564	42942466	-	13	10	unresolved			1	1	0	2
D0_023668	chr15	43824803	43825107	+	13	13	preexisting_v49_gene_span			1	0	0	1
D0_023669	chr15	48352058	48352211	-	13	13	unresolved			0	0	0	0
D0_023670	chr15	48708254	48712419	-	13	12	unresolved			1	1	0	2
D0_023671	chr15	52304450	52306451	-	13	13	unresolved			1	1	0	2
D0_023672	chr15	59098901	59099951	-	13	12	unresolved			1	0	0	1
D0_023673	chr15	63842276	63843606	+	13	12	unresolved			1	0	0	1
D0_023674	chr15	64961477	64962623	+	13	10	unresolved			1	0	0	1
D0_023675	chr15	75841754	75843213	-	13	12	unresolved			1	1	0	2
D0_023676	chr15	75901675	75903670	+	13	11	unresolved			1	0	0	1
D0_023677	chr15	76331713	76332345	-	13	13	other_v49_added_gene		ENSG00000298977	1	0	0	1
D0_023678	chr15	77040141	77041366	-	13	13	unresolved			1	1	0	2
D0_023679	chr15	84746840	84748167	+	13	12	unresolved			1	0	0	1
D0_023680	chr15	85139650	85141298	+	13	9	unresolved			1	0	0	1
D0_023681	chr15	90505261	90509893	-	13	9	unresolved			1	1	0	2
D0_023682	chr16	3100466	3102250	-	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023683	chr16	8870042	8872568	+	13	10	preexisting_v49_gene_span			1	0	0	1
D0_023684	chr16	9091026	9091580	-	13	11	unresolved			1	1	0	2
D0_023685	chr16	11187206	11190334	-	13	12	unresolved			1	0	0	1
D0_023686	chr16	17013295	17014549	-	13	9	other_v49_added_gene		ENSG00000297089	1	0	0	1
D0_023687	chr16	17095219	17096086	-	13	10	unresolved			1	1	0	2
D0_023688	chr16	21520454	21522835	+	13	11	other_v49_added_gene		ENSG00000305577	1	0	0	1
D0_023689	chr16	23575413	23580844	+	13	10	unresolved			1	1	0	2
D0_023690	chr16	28086360	28089032	-	13	10	unresolved			1	0	0	1
D0_023691	chr16	28325148	28329816	-	13	12	unresolved			1	0	0	1
D0_023692	chr16	28513026	28516920	+	13	10	unresolved			1	0	0	1
D0_023693	chr16	29524812	29526077	+	13	13	other_v49_added_gene		ENSG00000309168	1	0	0	1
D0_023694	chr16	30671229	30672020	+	13	13	unresolved			1	0	0	1
D0_023695	chr16	30806867	30810786	-	13	12	unresolved			1	0	0	1
D0_023696	chr16	30812416	30813669	-	13	11	unresolved			1	0	0	1
D0_023697	chr16	47072815	47072907	+	13	13	unresolved			1	1	0	2
D0_023698	chr16	50652985	50653940	-	13	12	unresolved			1	1	0	2
D0_023699	chr16	57090114	57090877	-	13	11	unresolved			1	0	0	1
D0_023700	chr16	62297037	62297200	-	13	13	unresolved			1	0	0	1
D0_023701	chr16	66598038	66600507	-	13	11	unresolved			1	0	0	1
D0_023702	chr16	70066158	70068224	+	13	10	other_v49_added_gene		ENSG00000305477	1	0	0	1
D0_023703	chr16	84474303	84474692	+	13	12	unresolved			1	0	0	1
D0_023704	chr16	84556575	84556869	+	13	12	unresolved			1	0	0	1
D0_023705	chr16	84797775	84800255	+	13	9	unresolved			1	0	0	1
D0_023706	chr16	89704286	89706089	-	13	12	unresolved			1	0	0	1
D0_023707	chr17	2403755	2404746	+	13	13	other_v49_added_gene		ENSG00000308797	1	0	0	1
D0_023708	chr17	7522623	7523919	+	13	12	unresolved			1	0	0	1
D0_023709	chr17	9907407	9907954	-	13	12	unresolved			1	1	0	2
D0_023710	chr17	10671121	10672227	-	13	10	unresolved			1	0	0	1
D0_023711	chr17	11997902	11998331	+	13	13	other_v49_added_gene		ENSG00000289910	1	0	0	1
D0_023712	chr17	16354989	16356513	+	13	10	other_v49_added_gene		ENSG00000307963	1	0	0	1
D0_023713	chr17	17619885	17621320	+	13	4	preexisting_v49_gene_span			1	0	0	1
D0_023714	chr17	17631792	17640673	+	13	13	preexisting_v49_gene_span			0	1	0	1
D0_023715	chr17	17838307	17839930	-	13	11	unresolved			1	0	0	1
D0_023716	chr17	27754968	27755149	+	13	13	unresolved			1	0	0	1
D0_023717	chr17	35399567	35400868	-	13	11	unresolved			1	0	0	1
D0_023718	chr17	35961427	35962964	+	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023719	chr17	38853879	38854877	+	13	11	unresolved			1	1	0	2
D0_023720	chr17	39588273	39589815	+	13	12	unresolved			1	0	0	1
D0_023721	chr17	39752824	39753926	-	13	10	unresolved			1	0	0	1
D0_023722	chr17	43331424	43333649	+	13	12	unresolved			1	0	0	1
D0_023723	chr17	44124091	44125359	+	13	9	other_v49_added_gene		ENSG00000300394	1	1	0	2
D0_023724	chr17	46509759	46511274	-	13	13	preexisting_v49_gene_span			1	0	0	1
D0_023725	chr17	48440768	48441850	+	13	6	unresolved			1	0	0	1
D0_023726	chr17	48869450	48870930	+	13	12	unresolved			1	1	0	2
D0_023727	chr17	48945137	48947924	+	13	11	other_v49_added_gene		ENSG00000289021	1	0	0	1
D0_023728	chr17	49593181	49595754	+	13	12	unresolved			1	0	0	1
D0_023729	chr17	54825203	54874182	+	13	13	unresolved			1	0	0	1
D0_023730	chr17	56914536	56916420	+	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023731	chr17	64746580	64749069	-	13	10	preexisting_v49_gene_span			1	1	0	2
D0_023732	chr17	68019221	68019974	-	13	13	unresolved			1	1	0	2
D0_023733	chr17	75775492	75776132	+	13	13	unresolved			1	1	0	2
D0_023734	chr17	77219263	77222358	+	13	10	unresolved			1	0	0	1
D0_023735	chr17	77513689	77515889	+	13	11	unresolved			1	1	0	2
D0_023736	chr17	82220376	82223554	+	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023737	chr17	82225933	82228343	-	13	13	unresolved			1	0	0	1
D0_023738	chr18	712719	713696	+	13	13	unresolved			1	0	0	1
D0_023739	chr18	3059602	3061569	-	13	12	unresolved			1	1	0	2
D0_023740	chr18	12305634	12307481	-	13	12	unresolved			1	1	0	2
D0_023741	chr18	26012848	26014605	-	13	12	unresolved			1	1	0	2
D0_023742	chr18	26091293	26091955	+	13	13	unresolved			1	1	0	2
D0_023743	chr18	46074839	46076075	-	13	13	unresolved			1	1	0	2
D0_023744	chr18	46170626	46171344	-	13	13	unresolved			1	0	0	1
D0_023745	chr18	50877435	50878821	-	13	12	other_v49_added_gene		ENSG00000305450	1	1	0	2
D0_023746	chr18	57600074	57600595	-	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023747	chr18	62314398	62316635	-	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023748	chr18	77133934	77136680	+	13	13	unresolved			1	1	0	2
D0_023749	chr19	196937	197097	-	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023750	chr19	561905	563818	-	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023751	chr19	1536876	1552955	-	13	13	unresolved			1	1	0	2
D0_023752	chr19	2951381	2951656	-	13	13	unresolved			1	0	0	1
D0_023753	chr19	3052231	3052871	-	13	12	unresolved			1	0	0	1
D0_023754	chr19	3064226	3067507	+	13	9	other_v49_added_gene		ENSG00000298869	1	1	0	2
D0_023755	chr19	4540991	4542524	-	13	9	unresolved			1	0	0	1
D0_023756	chr19	6537700	6541834	+	13	8	unresolved			1	1	0	2
D0_023757	chr19	6629809	6643407	-	13	12	unresolved			1	1	0	2
D0_023758	chr19	6950787	6952398	-	13	13	unresolved			1	1	0	2
D0_023759	chr19	10713437	10717355	+	13	12	unresolved			1	1	0	2
D0_023760	chr19	11158221	11159506	+	13	13	unresolved			1	0	0	1
D0_023761	chr19	12727354	12728127	-	13	11	unresolved			1	0	0	1
D0_023762	chr19	14025395	14026187	+	13	13	unresolved			1	0	0	1
D0_023763	chr19	17742667	17747082	+	13	11	unresolved			1	0	0	1
D0_023764	chr19	18555118	18557650	-	13	12	unresolved			1	0	0	1
D0_023765	chr19	19359145	19362128	-	13	13	other_v49_added_gene		ENSG00000294647	1	1	0	2
D0_023766	chr19	19509039	19509587	+	13	12	unresolved			1	0	0	1
D0_023767	chr19	20810210	20811497	+	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023768	chr19	33821543	33824941	+	13	10	unresolved			1	1	0	2
D0_023769	chr19	36129170	36139931	-	13	12	other_v49_added_gene		ENSG00000307989	1	0	0	1
D0_023770	chr19	38864098	38865228	-	13	9	unresolved			1	0	0	1
D0_023771	chr19	42197733	42198187	+	13	12	unresolved			1	0	0	1
D0_023772	chr19	42257698	42261857	-	13	11	unresolved			1	0	0	1
D0_023773	chr19	43670600	43671695	+	13	13	other_v49_added_gene		ENSG00000308028	1	0	0	1
D0_023774	chr19	43674886	43675487	-	13	11	unresolved			1	0	0	1
D0_023775	chr19	44843741	44845826	-	13	11	unresolved			1	0	0	1
D0_023776	chr19	47286008	47287654	+	13	10	unresolved			1	0	0	1
D0_023777	chr19	47347723	47349264	+	13	13	unresolved			0	1	0	1
D0_023778	chr19	50502625	50505061	-	13	11	unresolved			1	0	0	1
D0_023779	chr19	50514974	50516814	+	13	13	unresolved			1	1	0	2
D0_023780	chr19	51393262	51394001	-	13	12	unresolved			1	1	0	2
D0_023781	chr19	51550478	51551298	-	13	12	unresolved			1	0	0	1
D0_023782	chr19	55336647	55338914	-	13	11	preexisting_v49_gene_span			1	1	0	2
D0_023783	chr19	55411846	55426990	+	13	10	other_v49_added_gene		ENSG00000306861	1	1	0	2
D0_023784	chr19	56081131	56084211	-	13	13	unresolved			1	0	0	1
D0_023785	chr19	58181733	58182888	-	13	13	other_v49_added_gene		ENSG00000298382	1	0	0	1
D0_023786	chr20	2457499	2458456	+	13	10	unresolved			1	0	0	1
D0_023787	chr20	4015636	4016385	+	13	11	unresolved			1	0	0	1
D0_023788	chr20	4848543	4848943	+	13	11	unresolved			1	0	0	1
D0_023789	chr20	18561445	18564956	+	13	12	unresolved			1	0	0	1
D0_023790	chr20	20033655	20034055	+	13	13	unresolved			1	1	0	2
D0_023791	chr20	21038043	21038306	+	13	13	unresolved			1	0	0	1
D0_023792	chr20	32343984	32344529	+	13	12	unresolved			1	0	0	1
D0_023793	chr20	35412249	35420871	+	13	12	unresolved			1	0	0	1
D0_023794	chr20	35622674	35625160	+	13	13	unresolved			1	1	0	2
D0_023795	chr20	35950382	35951268	+	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023796	chr20	37333024	37335110	+	13	11	unresolved			1	0	0	1
D0_023797	chr20	38923833	38925192	+	13	11	unresolved			1	1	0	2
D0_023798	chr20	39294896	39297183	+	13	11	other_v49_added_gene		ENSG00000300599	1	0	0	1
D0_023799	chr20	41400817	41401943	-	13	13	unresolved			1	0	0	1
D0_023800	chr20	48216800	48216924	+	13	13	unresolved			1	0	0	1
D0_023801	chr20	49767745	49768283	+	13	12	unresolved			0	0	0	0
D0_023802	chr20	49794347	49795726	+	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023803	chr20	51384150	51386076	-	13	13	unresolved			1	0	0	1
D0_023804	chr20	51863684	51880200	-	13	13	unresolved			1	1	0	2
D0_023805	chr20	53525427	53529108	-	13	11	unresolved			1	1	0	2
D0_023806	chr20	53544815	53547263	-	13	12	unresolved			1	0	0	1
D0_023807	chr20	57628255	57629947	-	13	11	other_v49_added_gene		ENSG00000303009	1	0	1	2
D0_023808	chr21	5040816	5041901	+	13	11	unresolved			1	0	0	1
D0_023809	chr21	9593237	9593470	-	13	12	unresolved			1	0	0	1
D0_023810	chr21	25875062	25875398	+	13	11	unresolved			1	0	0	1
D0_023811	chr21	28703787	28705904	-	13	13	preexisting_v49_gene_span			1	0	0	1
D0_023812	chr21	28726497	28726817	+	13	12	unresolved			1	0	0	1
D0_023813	chr21	28732419	28734702	-	13	9	preexisting_v49_gene_span			1	0	0	1
D0_023814	chr21	31857578	31862667	-	13	12	unresolved			1	0	0	1
D0_023815	chr21	32528211	32530385	+	13	12	unresolved			1	1	0	2
D0_023816	chr21	33979996	33981845	+	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023817	chr21	36301566	36302711	+	13	13	unresolved			1	0	0	1
D0_023818	chr21	39337197	39338604	-	13	12	unresolved			1	0	0	1
D0_023819	chr21	43042781	43044176	+	13	13	unresolved			1	1	0	2
D0_023820	chr21	44847686	44849094	-	13	11	unresolved			1	0	0	1
D0_023821	chr22	11969565	11972102	-	13	13	other_v49_added_gene		ENSG00000310416	1	0	0	1
D0_023822	chr22	12296258	12567974	+	13	13	unresolved			1	1	0	2
D0_023823	chr22	16025910	16026977	+	13	12	unresolved			1	0	0	1
D0_023824	chr22	19329178	19330431	-	13	13	unresolved			1	1	0	2
D0_023825	chr22	20912336	20913408	-	13	13	unresolved			1	0	0	1
D0_023826	chr22	21749047	21751803	+	13	10	unresolved			1	0	0	1
D0_023827	chr22	22257902	22258207	+	13	13	unresolved			1	0	0	1
D0_023828	chr22	23323503	23325293	+	13	11	unresolved			1	1	0	2
D0_023829	chr22	23728639	23732705	+	13	9	unresolved			1	0	0	1
D0_023830	chr22	26794145	26794599	-	13	12	unresolved			1	0	0	1
D0_023831	chr22	31280600	31281552	-	13	11	unresolved			1	0	0	1
D0_023832	chr22	35394459	35398824	-	13	9	unresolved			1	1	0	2
D0_023833	chr22	36139852	36140327	-	13	11	preexisting_v49_gene_span			1	1	0	2
D0_023834	chr22	36531016	36532329	-	13	11	unresolved			1	0	0	1
D0_023835	chr22	38856838	38858913	-	13	13	unresolved			1	1	0	2
D0_023836	chr22	41921391	41921904	+	13	12	unresolved			1	1	0	2
D0_023837	chr22	47177902	47179745	-	13	11	unresolved			1	0	0	1
D0_023838	chr22	50629503	50640663	+	13	11	other_v49_added_gene		ENSG00000289244	1	1	0	2
D0_023839	chrX	16087957	16117280	+	13	9	unresolved			1	0	0	1
D0_023840	chrX	30617952	30618178	+	13	11	unresolved			1	1	0	2
D0_023841	chrX	40177413	40180693	+	13	12	unresolved			1	1	0	2
D0_023842	chrX	44343767	44344515	-	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023843	chrX	44635984	44636081	+	13	12	unresolved			1	0	0	1
D0_023844	chrX	44661982	44691991	-	13	13	other_v49_added_gene		ENSG00000308264	1	1	0	2
D0_023845	chrX	44781348	44790462	+	13	13	unresolved			1	0	0	1
D0_023846	chrX	48674642	48676517	-	13	11	other_v49_added_gene		ENSG00000297343	1	1	0	2
D0_023847	chrX	48889617	48890172	-	13	12	unresolved			1	0	0	1
D0_023848	chrX	48919559	48921177	+	13	11	other_v49_added_gene		ENSG00000303123	1	0	0	1
D0_023849	chrX	49004100	49021280	+	13	13	unresolved			1	0	0	1
D0_023850	chrX	52919278	52920900	-	13	12	unresolved			1	0	0	1
D0_023851	chrX	54377458	54401132	+	13	13	unresolved			1	1	0	2
D0_023852	chrX	54600209	54600533	-	13	13	unresolved			1	0	0	1
D0_023853	chrX	54614749	54616382	+	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023854	chrX	56486687	56490112	+	13	10	unresolved			1	0	0	1
D0_023855	chrX	56568170	56568494	-	13	12	unresolved			1	0	0	1
D0_023856	chrX	56615589	56618087	+	13	13	unresolved			1	0	0	1
D0_023857	chrX	57163621	57166259	+	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023858	chrX	64546752	64575085	-	13	13	unresolved			1	0	0	1
D0_023859	chrX	64898791	64902860	-	13	11	unresolved			1	1	0	2
D0_023860	chrX	65357736	65360284	+	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023861	chrX	68546315	68548101	+	13	12	unresolved			1	1	0	2
D0_023862	chrX	68589540	68592246	+	13	12	unresolved			1	0	0	1
D0_023863	chrX	69344011	69414882	-	13	13	unresolved			1	0	0	1
D0_023864	chrX	71142761	71144103	+	13	11	preexisting_v49_gene_span			1	1	0	2
D0_023865	chrX	71327686	71332391	+	13	12	unresolved			1	1	0	2
D0_023866	chrX	71889044	71889144	+	13	12	unresolved			0	0	0	0
D0_023867	chrX	78854133	78854291	-	13	13	unresolved			1	0	0	1
D0_023868	chrX	89484214	89485655	+	13	13	unresolved			1	0	0	1
D0_023869	chrX	94699068	94704571	+	13	13	other_v49_added_gene		ENSG00000304403	1	0	0	1
D0_023870	chrX	101971955	101972128	-	13	13	unresolved			1	0	0	1
D0_023871	chrX	107051455	107052488	-	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023872	chrX	113529187	113555750	-	13	13	unresolved			1	1	0	2
D0_023873	chrX	119475662	119476008	-	13	13	unresolved			1	1	0	2
D0_023874	chrX	119606599	119607597	+	13	11	other_v49_added_gene		ENSG00000289864	1	1	0	2
D0_023875	chrX	136661090	136663870	+	13	13	unresolved			1	0	0	1
D0_023876	chrX	154381587	154384638	+	13	12	unresolved			1	1	0	2
D0_023877	chrX	154520875	154526122	+	13	11	unresolved			1	1	0	2
D0_023878	chrX	154668035	154670375	-	13	11	unresolved			1	0	0	1
D0_023879	chrY	1018383	1046772	-	13	12	unresolved			1	0	0	1
D0_023880	chrY	2674807	2676625	+	13	13	unresolved			1	0	0	1
D0_023881	chrY	4767771	4768007	+	13	13	unresolved			1	0	0	1
