candidate_id	chrom	start	end	strand	d0_umis	d0_cells	annotation_history_class	matched_primary_gene	overlapping_v49_added_genes	d1_discovery	polyasite	star_splice	support_count
D0_011128	chr19	38814877	38815140	-	11	11	unresolved			1	0	0	1
D0_011129	chr19	40021471	40023303	-	11	11	unresolved			1	1	0	2
D0_011130	chr19	41140845	41167448	-	11	10	other_v49_added_gene		ENSG00000301056	1	1	0	2
D0_011131	chr19	43858112	43859689	+	11	8	unresolved			1	0	0	1
D0_011132	chr19	45329640	45330007	-	11	11	unresolved			1	0	0	1
D0_011133	chr19	46823451	46823686	-	11	11	unresolved			1	0	0	1
D0_011134	chr19	47217745	47218848	+	11	11	unresolved			1	0	0	1
D0_011135	chr19	47775040	47778377	-	11	10	preexisting_v49_gene_span			1	1	0	2
D0_011136	chr19	48694333	48695166	-	11	9	unresolved			1	0	0	1
D0_011137	chr19	48783168	48790497	+	11	11	unresolved			1	0	0	1
D0_011138	chr19	48791953	48792843	-	11	10	unresolved			0	0	0	0
D0_011139	chr19	51216134	51216806	+	11	10	other_v49_added_gene		ENSG00000290859	1	1	0	2
D0_011140	chr19	55221827	55222583	-	11	11	unresolved			1	1	0	2
D0_011141	chr19	55414319	55427001	-	11	11	unresolved			1	0	0	1
D0_011142	chr19	57180389	57189888	+	11	11	other_v49_added_gene		ENSG00000306458	1	1	0	2
D0_011143	chr20	2192310	2192498	-	11	11	unresolved			1	0	0	1
D0_011144	chr20	4037631	4037970	-	11	10	other_v49_added_gene		ENSG00000306206	1	0	0	1
D0_011145	chr20	13843042	13843253	-	11	11	unresolved			1	0	0	1
D0_011146	chr20	18768466	18768775	-	11	10	unresolved			1	0	0	1
D0_011147	chr20	35742933	35744277	-	11	11	unresolved			1	0	0	1
D0_011148	chr20	36648250	36649745	+	11	8	other_v49_added_gene		ENSG00000306099	1	0	0	1
D0_011149	chr20	36981256	36983642	-	11	8	unresolved			1	1	0	2
D0_011150	chr20	36982442	36983956	+	11	10	unresolved			1	0	0	1
D0_011151	chr20	39307117	39307393	-	11	9	unresolved			1	0	0	1
D0_011152	chr20	44193725	44195889	-	11	11	unresolved			1	0	0	1
D0_011153	chr20	46142548	46146833	+	11	8	unresolved			1	1	0	2
D0_011154	chr20	51893213	51899641	-	11	11	other_v49_added_gene		ENSG00000295844	1	1	0	2
D0_011155	chr20	51915738	51937542	-	11	11	other_v49_added_gene		ENSG00000295844	1	1	0	2
D0_011156	chr20	53533144	53535859	-	11	9	unresolved			1	1	0	2
D0_011157	chr20	54801993	54802174	-	11	11	unresolved			1	0	0	1
D0_011158	chr20	57490886	57491374	+	11	11	unresolved			1	0	0	1
D0_011159	chr20	62862181	62862501	+	11	10	other_v49_added_gene		ENSG00000302953	1	0	0	1
D0_011160	chr20	64289116	64289894	+	11	11	preexisting_v49_gene_span			1	0	0	1
D0_011161	chr21	5056374	5057857	+	11	10	unresolved			1	0	0	1
D0_011162	chr21	6130309	6130546	-	11	11	unresolved			1	0	0	1
D0_011163	chr21	6440826	6441697	-	11	11	unresolved			1	0	0	1
D0_011164	chr21	6516489	6517909	-	11	9	unresolved			1	0	0	1
D0_011165	chr21	17096165	17096281	-	11	11	other_v49_added_gene		ENSG00000303199	0	0	0	0
D0_011166	chr21	19331192	19331427	+	11	11	unresolved			1	0	0	1
D0_011167	chr21	25582136	25584787	+	11	9	unresolved			1	1	0	2
D0_011168	chr21	28782805	28783714	-	11	9	preexisting_v49_gene_span			1	0	0	1
D0_011169	chr21	29074041	29075192	+	11	10	unresolved			1	0	0	1
D0_011170	chr21	29181428	29181531	-	11	11	unresolved			1	0	0	1
D0_011171	chr21	30639185	30639331	-	11	11	unresolved			1	0	0	1
D0_011172	chr21	31572620	31585298	-	11	11	unresolved			1	0	0	1
D0_011173	chr21	31670301	31670996	+	11	11	unresolved			1	1	0	2
D0_011174	chr21	32515560	32516264	+	11	11	preexisting_v49_gene_span			1	1	0	2
D0_011175	chr21	32525842	32529430	-	11	11	preexisting_v49_gene_span			1	1	0	2
D0_011176	chr21	32557564	32557854	+	11	10	unresolved			1	0	0	1
D0_011177	chr21	33496773	33499077	+	11	9	unresolved			1	0	0	1
D0_011178	chr21	37035889	37036896	-	11	9	unresolved			1	1	0	2
D0_011179	chr21	39350265	39352257	+	11	7	other_v49_added_gene		ENSG00000298029	1	0	0	1
D0_011180	chr21	41797454	41797772	+	11	9	unresolved			1	0	0	1
D0_011181	chr21	44819001	44821330	+	11	8	unresolved			1	1	0	2
D0_011182	chr22	17065804	17067325	+	11	11	other_v49_added_gene		ENSG00000290931	1	1	0	2
D0_011183	chr22	17134646	17136615	+	11	11	unresolved			1	0	0	1
D0_011184	chr22	19866140	19867381	+	11	9	other_v49_added_gene		ENSG00000289960	1	1	0	2
D0_011185	chr22	23965617	23966301	-	11	11	other_v49_added_gene		ENSG00000290199	1	0	0	1
D0_011186	chr22	25275452	25277526	-	11	11	preexisting_v49_gene_span			0	1	0	1
D0_011187	chr22	26972653	26973373	+	11	10	preexisting_v49_gene_span			0	0	0	0
D0_011188	chr22	30330785	30331889	-	11	10	unresolved			1	0	0	1
D0_011189	chr22	30505990	30513001	+	11	11	other_v49_added_gene		ENSG00000304489	1	0	0	1
D0_011190	chr22	31672267	31674605	-	11	10	unresolved			1	1	0	2
D0_011191	chr22	35395864	35398646	+	11	7	unresolved			1	0	0	1
D0_011192	chr22	37223083	37223893	-	11	10	unresolved			1	0	0	1
D0_011193	chr22	38284087	38284443	+	11	10	unresolved			1	0	0	1
D0_011194	chr22	39033525	39035815	-	11	10	other_v49_added_gene		ENSG00000306709	1	0	0	1
D0_011195	chr22	40646623	40647519	+	11	11	unresolved			1	0	0	1
D0_011196	chr22	41827215	41830732	+	11	11	preexisting_v49_gene_span			1	1	0	2
D0_011197	chr22	42796102	42796461	-	11	11	unresolved			1	0	0	1
D0_011198	chr22	46036291	46037189	+	11	10	other_v49_added_gene		ENSG00000303445	1	0	0	1
D0_011199	chr22	47438753	47439922	-	11	11	preexisting_v49_gene_span			1	0	0	1
D0_011200	chr22	49850854	49851179	+	11	10	unresolved			1	0	0	1
D0_011201	chr22	49977352	49978438	-	11	9	unresolved			1	0	0	1
D0_011202	chr22	50564218	50567232	-	11	9	unresolved			1	0	0	1
D0_011203	chr22	50755767	50756573	-	11	5	unresolved			1	0	0	1
D0_011204	chrX	3596989	3598947	+	11	9	unresolved			1	0	0	1
D0_011205	chrX	3600258	3601545	-	11	10	unresolved			1	0	0	1
D0_011206	chrX	12951105	12951563	+	11	10	other_v49_added_gene		ENSG00000306507	1	0	0	1
D0_011207	chrX	15967449	15969897	+	11	11	unresolved			1	0	0	1
D0_011208	chrX	18400933	18401090	+	11	11	unresolved			1	0	0	1
D0_011209	chrX	20118191	20119683	+	11	10	unresolved			1	0	0	1
D0_011210	chrX	26432604	26432676	-	11	11	other_v49_added_gene		ENSG00000301494	0	0	0	0
D0_011211	chrX	30580186	30581700	-	11	9	unresolved			1	0	0	1
D0_011212	chrX	41238225	41254540	-	11	11	unresolved			1	1	0	2
D0_011213	chrX	47506817	47506917	+	11	11	unresolved			1	0	0	1
D0_011214	chrX	48614121	48614402	-	11	11	unresolved			1	0	0	1
D0_011215	chrX	49043817	49045655	+	11	9	other_v49_added_gene		ENSG00000302089	1	0	0	1
D0_011216	chrX	49138208	49140190	-	11	11	other_v49_added_gene		ENSG00000289245	1	1	0	2
D0_011217	chrX	53697786	53699370	-	11	8	unresolved			1	0	0	1
D0_011218	chrX	55042412	55042553	+	11	11	unresolved			1	0	0	1
D0_011219	chrX	55761886	55762860	+	11	10	unresolved			1	1	0	2
D0_011220	chrX	57214317	57215282	+	11	11	preexisting_v49_gene_span			1	0	0	1
D0_011221	chrX	57713627	57713727	+	11	11	unresolved			1	0	0	1
D0_011222	chrX	65320603	65321783	+	11	10	preexisting_v49_gene_span			1	0	0	1
D0_011223	chrX	79387299	79389740	+	11	10	other_v49_added_gene		ENSG00000294454	1	0	0	1
D0_011224	chrX	84268544	84294538	-	11	11	unresolved			1	0	0	1
D0_011225	chrX	89657054	89882372	+	11	11	unresolved			1	1	0	2
D0_011226	chrX	93422305	93563062	+	11	11	unresolved			1	1	0	2
D0_011227	chrX	100953382	100954256	+	11	9	unresolved			1	0	0	1
D0_011228	chrX	101858413	101870561	+	11	11	unresolved			1	0	0	1
D0_011229	chrX	101871749	101882106	-	11	10	unresolved			1	1	0	2
D0_011230	chrX	107703144	107704091	-	11	10	unresolved			1	0	0	1
D0_011231	chrX	115464605	115474722	+	11	11	unresolved			1	0	0	1
D0_011232	chrX	116141010	116141103	-	11	10	unresolved			0	0	0	0
D0_011233	chrX	118293254	118293364	-	11	9	unresolved			1	0	0	1
D0_011234	chrX	130414919	130415290	+	11	10	unresolved			1	1	0	2
D0_011235	chrX	134447924	134451969	+	11	11	unresolved			1	0	0	1
D0_011236	chrX	134862890	134863311	+	11	11	unresolved			1	0	0	1
D0_011237	chrX	135366434	135367433	+	11	9	unresolved			1	1	0	2
D0_011238	chrX	136819621	136821130	-	11	9	unresolved			1	1	0	2
D0_011239	chrX	136908501	136909064	-	11	7	other_v49_added_gene		ENSG00000299029	1	1	0	2
D0_011240	chrX	144180899	144274219	+	11	11	other_v49_added_gene		ENSG00000307263	1	1	0	2
D0_011241	chrX	155720865	155722506	+	11	9	preexisting_v49_gene_span			1	0	0	1
D0_011242	chrY	1728077	1732498	-	11	10	unresolved			1	0	0	1
D0_011243	chrY	1926987	1929587	-	11	11	unresolved			1	0	0	1
D0_011244	chrY	2174325	2175032	+	11	11	unresolved			1	0	0	1
D0_011245	chrY	2683043	2684207	+	11	10	unresolved			1	0	0	1
D0_011246	chrY	19606842	19607828	+	11	11	unresolved			1	1	0	2
D0_011247	chrY	21096099	21098441	+	11	9	unresolved			1	1	0	2
D0_011248	GL000194.1	105984	108198	+	11	11	unresolved			1	0	0	1
D0_011249	GL000195.1	42956	43296	-	11	8	unresolved			1	0	0	1
D0_011250	KI270712.1	1567	1892	-	11	10	unresolved			1	0	0	1
D0_011251	KI270713.1	20309	20719	+	11	10	unresolved			1	0	0	1
D0_011252	KI270719.1	62998	64231	+	11	11	unresolved			1	0	0	1
D0_011253	chr1	1606897	1607700	-	10	9	unresolved			1	0	0	1
D0_011254	chr1	1692960	1693199	-	10	10	preexisting_v49_gene_span			1	0	0	1
D0_011255	chr1	1746224	1746526	-	10	10	unresolved			1	0	0	1
D0_011256	chr1	6783115	6783866	-	10	9	unresolved			1	1	0	2
D0_011257	chr1	8881809	8884225	-	10	10	preexisting_v49_gene_span			1	1	0	2
D0_011258	chr1	8890742	8893151	-	10	9	unresolved			1	0	0	1
D0_011259	chr1	9828618	9838475	+	10	10	unresolved			1	0	0	1
D0_011260	chr1	9918670	9922058	-	10	10	unresolved			1	1	0	2
D0_011261	chr1	10182034	10185269	-	10	10	unresolved			1	1	0	2
D0_011262	chr1	11050631	11051732	-	10	10	unresolved			1	1	0	2
D0_011263	chr1	12211896	12214396	-	10	9	unresolved			1	0	0	1
D0_011264	chr1	15616118	15616958	-	10	10	other_v49_added_gene		ENSG00000294489	1	0	0	1
D0_011265	chr1	15810975	15811070	+	10	10	unresolved			1	0	0	1
D0_011266	chr1	16241636	16241977	+	10	10	unresolved			1	0	0	1
D0_011267	chr1	16460521	16460920	-	10	9	other_v49_added_gene		ENSG00000290842	1	1	0	2
D0_011268	chr1	17534426	17534510	-	10	10	unresolved			1	0	0	1
D0_011269	chr1	20510579	20521755	+	10	10	unresolved			1	0	0	1
D0_011270	chr1	21673794	21676900	-	10	10	unresolved			1	1	0	2
D0_011271	chr1	23293178	23293922	+	10	9	unresolved			1	1	0	2
D0_011272	chr1	23652871	23655518	+	10	10	unresolved			1	1	0	2
D0_011273	chr1	23660024	23660650	-	10	9	unresolved			1	0	0	1
D0_011274	chr1	23702690	23704075	+	10	9	unresolved			1	0	0	1
D0_011275	chr1	23788503	23790259	-	10	9	unresolved			1	1	0	2
D0_011276	chr1	23963480	23964271	+	10	10	preexisting_v49_gene_span			1	1	0	2
D0_011277	chr1	25591084	25593347	-	10	10	unresolved			1	1	0	2
D0_011278	chr1	26429890	26431912	-	10	9	preexisting_v49_gene_span			1	1	0	2
D0_011279	chr1	26494361	26496309	+	10	8	unresolved			1	0	0	1
D0_011280	chr1	27396036	27397698	+	10	9	unresolved			1	0	0	1
D0_011281	chr1	27826039	27827228	+	10	8	unresolved			1	1	0	2
D0_011282	chr1	28246930	28247137	-	10	9	preexisting_v49_gene_span			1	0	0	1
D0_011283	chr1	28505264	28505723	-	10	8	other_v49_added_gene		ENSG00000308327	1	1	0	2
D0_011284	chr1	29182180	29183676	+	10	10	unresolved			1	1	0	2
D0_011285	chr1	31107604	31107721	-	10	10	unresolved			1	0	0	1
D0_011286	chr1	31155059	31155800	+	10	10	other_v49_added_gene		ENSG00000308292	1	1	1	3
D0_011287	chr1	32982743	32984189	-	10	10	other_v49_added_gene		ENSG00000300688	1	0	0	1
D0_011288	chr1	34967167	34967304	-	10	10	unresolved			1	0	0	1
D0_011289	chr1	35596182	35599190	-	10	8	unresolved			1	1	0	2
D0_011290	chr1	36410817	36411711	+	10	8	other_v49_added_gene		ENSG00000297367	1	0	0	1
D0_011291	chr1	39068374	39074161	+	10	10	unresolved			1	1	0	2
D0_011292	chr1	39971222	39972362	+	10	7	unresolved			1	1	0	2
D0_011293	chr1	39989588	40010407	-	10	10	unresolved			1	1	0	2
D0_011294	chr1	40000294	40001374	+	10	10	unresolved			1	0	0	1
D0_011295	chr1	40863333	40863461	+	10	10	unresolved			0	0	0	0
D0_011296	chr1	40976644	40978818	-	10	10	other_v49_added_gene		ENSG00000301041	1	1	0	2
D0_011297	chr1	44806983	44808460	+	10	9	other_v49_added_gene		ENSG00000290041	1	0	0	1
D0_011298	chr1	44815710	44816400	-	10	10	unresolved			1	0	0	1
D0_011299	chr1	63438593	63440655	+	10	10	unresolved			1	1	0	2
D0_011300	chr1	67397120	67399971	-	10	10	unresolved			1	1	0	2
D0_011301	chr1	67406045	67407162	-	10	8	unresolved			1	1	0	2
D0_011302	chr1	67690527	67691669	+	10	6	unresolved			1	0	0	1
D0_011303	chr1	73255090	73255198	-	10	10	unresolved			1	0	0	1
D0_011304	chr1	77879605	77880023	+	10	9	unresolved			1	1	0	2
D0_011305	chr1	80653568	80653786	-	10	10	unresolved			1	0	0	1
D0_011306	chr1	83329100	83331096	-	10	7	preexisting_v49_gene_span			1	0	0	1
D0_011307	chr1	83368776	83370268	-	10	10	preexisting_v49_gene_span			1	0	0	1
D0_011308	chr1	85618024	85619271	-	10	8	unresolved			1	0	0	1
D0_011309	chr1	90902198	90904991	-	10	9	unresolved			1	1	0	2
D0_011310	chr1	90909511	90910644	+	10	10	unresolved			1	0	0	1
D0_011311	chr1	93076992	93078768	-	10	9	other_v49_added_gene		ENSG00000306346	1	1	0	2
D0_011312	chr1	93139476	93142365	-	10	10	unresolved			1	1	0	2
D0_011313	chr1	93391629	93393971	+	10	10	unresolved			1	1	0	2
D0_011314	chr1	100180955	100183019	-	10	9	preexisting_v49_gene_span			1	1	0	2
D0_011315	chr1	105242496	105426576	-	10	10	unresolved			0	1	0	1
D0_011316	chr1	109076339	109077408	+	10	9	unresolved			1	0	0	1
D0_011317	chr1	111428750	111431034	-	10	9	unresolved			1	1	0	2
D0_011318	chr1	113132807	113134179	+	10	8	unresolved			1	0	0	1
D0_011319	chr1	113921250	113923169	-	10	9	preexisting_v49_gene_span			1	1	0	2
D0_011320	chr1	115026289	115026575	-	10	10	unresolved			1	0	0	1
D0_011321	chr1	115149713	115149833	+	10	10	unresolved			1	0	0	1
D0_011322	chr1	116504542	116506495	-	10	9	unresolved			1	1	0	2
D0_011323	chr1	120417788	120419311	+	10	10	preexisting_v49_gene_span			1	0	0	1
D0_011324	chr1	120851430	120852675	+	10	9	unresolved			1	0	0	1
D0_011325	chr1	145287810	145289275	+	10	10	preexisting_v49_gene_span			1	1	0	2
D0_011326	chr1	146301354	146301560	-	10	10	unresolved			1	0	0	1
D0_011327	chr1	149818984	149819871	+	10	9	other_v49_added_gene		ENSG00000301450	1	0	0	1
D0_011328	chr1	150238471	150239085	+	10	10	unresolved			1	0	0	1
D0_011329	chr1	150638457	150641235	+	10	8	unresolved			1	1	0	2
D0_011330	chr1	150791943	150794920	+	10	10	unresolved			1	0	0	1
D0_011331	chr1	151272279	151274694	+	10	8	unresolved			1	0	0	1
D0_011332	chr1	151278424	151279674	-	10	8	preexisting_v49_gene_span			1	1	0	2
D0_011333	chr1	151374576	151391072	-	10	10	other_v49_added_gene		ENSG00000307595	1	0	0	1
D0_011334	chr1	153513610	153514601	-	10	9	unresolved			1	1	0	2
D0_011335	chr1	155331578	155333139	+	10	9	unresolved			1	0	0	1
D0_011336	chr1	155608669	155609585	-	10	9	unresolved			1	1	0	2
D0_011337	chr1	156602170	156602575	+	10	8	preexisting_v49_gene_span			1	0	0	1
D0_011338	chr1	158870899	158871113	-	10	10	unresolved			1	0	0	1
D0_011339	chr1	158994563	158994752	-	10	10	unresolved			1	0	0	1
D0_011340	chr1	159916762	159917333	+	10	8	unresolved			1	0	0	1
D0_011341	chr1	160523461	160524819	-	10	9	unresolved			1	0	0	1
D0_011342	chr1	160754930	160755900	+	10	9	unresolved			1	1	0	2
D0_011343	chr1	160793114	160795777	-	10	8	unresolved			1	0	0	1
D0_011344	chr1	161220903	161221555	+	10	8	unresolved			1	0	0	1
D0_011345	chr1	167711666	167712996	+	10	7	unresolved			1	0	0	1
D0_011346	chr1	168142536	168148339	+	10	10	unresolved			1	0	0	1
D0_011347	chr1	173227158	173227487	-	10	9	preexisting_v49_gene_span			1	0	0	1
D0_011348	chr1	173330928	173332076	-	10	10	preexisting_v49_gene_span			1	0	0	1
D0_011349	chr1	178712252	178712801	+	10	5	unresolved			1	0	0	1
D0_011350	chr1	180214478	180215018	-	10	10	unresolved			0	0	0	0
D0_011351	chr1	182026475	182029176	-	10	9	other_v49_added_gene		ENSG00000298667	1	1	0	2
D0_011352	chr1	182787444	182789223	-	10	9	other_v49_added_gene		ENSG00000303559	1	1	0	2
D0_011353	chr1	205634175	205639845	-	10	9	preexisting_v49_gene_span			1	1	0	2
D0_011354	chr1	205694667	205695785	+	10	10	unresolved			1	1	0	2
D0_011355	chr1	205705542	205706377	+	10	9	unresolved			1	0	0	1
D0_011356	chr1	206498458	206501498	+	10	9	unresolved			1	1	0	2
D0_011357	chr1	209859668	209859825	-	10	10	unresolved			1	0	0	1
D0_011358	chr1	211597633	211597841	+	10	1	unresolved			0	0	0	0
D0_011359	chr1	212362562	212363905	-	10	8	unresolved			1	0	0	1
D0_011360	chr1	213288892	213322178	+	10	9	unresolved			1	1	0	2
D0_011361	chr1	221697714	221699471	-	10	7	other_v49_added_gene		ENSG00000306602	1	0	0	1
D0_011362	chr1	221742171	221742697	-	10	10	unresolved			1	0	0	1
D0_011363	chr1	226120758	226122677	-	10	10	unresolved			1	1	0	2
D0_011364	chr1	226140786	226143528	-	10	9	unresolved			1	1	0	2
D0_011365	chr1	226345969	226357378	+	10	10	other_v49_added_gene		ENSG00000289348	1	1	0	2
D0_011366	chr1	226739382	226740805	+	10	9	unresolved			1	1	0	2
D0_011367	chr1	228165514	228165801	-	10	9	preexisting_v49_gene_span			1	0	0	1
D0_011368	chr1	228456083	228456944	-	10	10	preexisting_v49_gene_span			1	1	0	2
D0_011369	chr1	232045324	232046649	+	10	9	unresolved			1	0	0	1
D0_011370	chr1	232232126	232232944	+	10	10	unresolved			1	0	0	1
D0_011371	chr1	241491838	241493668	-	10	7	unresolved			1	1	0	2
D0_011372	chr1	241833935	241834983	-	10	7	other_v49_added_gene		ENSG00000288723	0	0	0	0
D0_011373	chr1	247098099	247098446	-	10	9	unresolved			1	1	0	2
D0_011374	chr2	2341077	2487937	-	10	10	unresolved			0	1	0	1
D0_011375	chr2	7079498	7082250	+	10	9	unresolved			1	0	0	1
D0_011376	chr2	9935795	9936314	-	10	10	unresolved			1	0	0	1
D0_011377	chr2	18636080	18637143	-	10	9	unresolved			1	0	0	1
D0_011378	chr2	18652680	18654003	+	10	9	other_v49_added_gene		ENSG00000304698	1	0	0	1
D0_011379	chr2	18773718	18774461	+	10	9	unresolved			1	1	0	2
D0_011380	chr2	18804492	18805749	+	10	9	unresolved			1	0	0	1
D0_011381	chr2	19817630	19817727	-	10	10	unresolved			1	1	0	2
D0_011382	chr2	19826729	19826855	+	10	10	unresolved			1	1	0	2
D0_011383	chr2	19894541	19895553	-	10	10	unresolved			1	1	0	2
D0_011384	chr2	20872866	20872972	-	10	9	unresolved			1	0	0	1
D0_011385	chr2	24488910	24491509	+	10	9	preexisting_v49_gene_span			1	0	0	1
D0_011386	chr2	25225724	25225850	+	10	10	unresolved			1	0	0	1
D0_011387	chr2	25722845	25723006	-	10	10	other_v49_added_gene		ENSG00000308999	1	1	0	2
D0_011388	chr2	31849008	31850851	+	10	10	unresolved			1	0	0	1
D0_011389	chr2	43143962	43144850	+	10	9	preexisting_v49_gene_span			1	1	0	2
D0_011390	chr2	43190102	43191329	+	10	9	unresolved			1	0	0	1
D0_011391	chr2	44810527	44810909	-	10	8	other_v49_added_gene		ENSG00000293954	0	0	0	0
D0_011392	chr2	46644363	46646644	-	10	10	unresolved			1	0	0	1
D0_011393	chr2	48523074	48525893	-	10	10	other_v49_added_gene		ENSG00000293776	1	0	0	1
D0_011394	chr2	53097179	53098024	-	10	10	unresolved			0	0	0	0
D0_011395	chr2	57525023	57527845	-	10	9	preexisting_v49_gene_span			1	0	0	1
D0_011396	chr2	57577011	57578601	-	10	8	preexisting_v49_gene_span			1	1	0	2
D0_011397	chr2	64629862	64630719	-	10	9	unresolved			1	1	0	2
D0_011398	chr2	71081199	71083444	-	10	10	unresolved			1	0	0	1
D0_011399	chr2	71435239	71437535	+	10	10	preexisting_v49_gene_span			1	1	0	2
D0_011400	chr2	71445128	71445505	+	10	10	unresolved			1	1	0	2
D0_011401	chr2	73748509	73749351	-	10	9	unresolved			1	1	0	2
D0_011402	chr2	74494928	74497494	+	10	7	preexisting_v49_gene_span			1	1	0	2
D0_011403	chr2	75235947	75237415	-	10	9	unresolved			1	0	0	1
D0_011404	chr2	81351194	81358306	-	10	10	unresolved			1	0	0	1
D0_011405	chr2	85675963	85677085	-	10	9	unresolved			1	0	0	1
D0_011406	chr2	87970325	87970449	-	10	10	unresolved			1	0	0	1
D0_011407	chr2	89229236	89230187	-	10	5	unresolved			0	0	1	1
D0_011408	chr2	95083788	95084873	-	10	9	unresolved			1	0	0	1
D0_011409	chr2	95992382	95993733	+	10	10	unresolved			1	1	0	2
D0_011410	chr2	96139585	96140254	+	10	9	unresolved			1	0	0	1
D0_011411	chr2	96162074	96165591	-	10	10	unresolved			1	1	0	2
D0_011412	chr2	97740946	97741268	-	10	9	unresolved			1	0	0	1
D0_011413	chr2	98595176	98598936	-	10	9	preexisting_v49_gene_span			1	1	0	2
D0_011414	chr2	99538668	99540244	+	10	9	unresolved			1	0	0	1
D0_011415	chr2	101897608	101898149	+	10	9	unresolved			1	0	0	1
D0_011416	chr2	109779866	109783028	+	10	9	unresolved			1	0	0	1
D0_011417	chr2	112210090	112210651	+	10	10	unresolved			1	0	0	1
D0_011418	chr2	112358847	112361401	-	10	8	unresolved			1	0	0	1
D0_011419	chr2	113563311	113564088	-	10	10	other_v49_added_gene		ENSG00000304410	1	0	0	1
D0_011420	chr2	113847602	113848945	-	10	6	preexisting_v49_gene_span			1	0	0	1
D0_011421	chr2	114276939	114277225	-	10	9	unresolved			1	0	0	1
D0_011422	chr2	119985128	119985605	-	10	9	unresolved			1	0	0	1
D0_011423	chr2	121773768	121775345	+	10	8	unresolved			1	1	0	2
D0_011424	chr2	123835930	123839924	-	10	4	other_v49_added_gene		ENSG00000300686	0	0	1	1
D0_011425	chr2	126709748	126710983	+	10	9	unresolved			1	1	0	2
D0_011426	chr2	126776608	126778206	-	10	4	unresolved			1	0	0	1
D0_011427	chr2	148643052	148644082	-	10	8	unresolved			1	0	0	1
D0_011428	chr2	150396372	150396478	+	10	10	unresolved			0	0	0	0
D0_011429	chr2	156434318	156435240	-	10	9	unresolved			1	1	0	2
D0_011430	chr2	159617458	159618270	+	10	10	preexisting_v49_gene_span			1	1	0	2
D0_011431	chr2	159654501	159658826	-	10	10	preexisting_v49_gene_span			1	1	0	2
D0_011432	chr2	170976217	170977786	+	10	9	unresolved			1	0	0	1
D0_011433	chr2	171756752	171758025	-	10	9	unresolved			1	0	0	1
D0_011434	chr2	173971785	173974016	+	10	10	unresolved			1	1	0	2
D0_011435	chr2	174309529	174309930	-	10	10	unresolved			0	0	0	0
D0_011436	chr2	174528672	174528955	+	10	10	unresolved			1	0	0	1
D0_011437	chr2	175171739	175175417	-	10	9	unresolved			1	1	0	2
D0_011438	chr2	185552122	185552356	+	10	10	preexisting_v49_gene_span			1	0	0	1
D0_011439	chr2	190858026	190858591	-	10	9	preexisting_v49_gene_span			1	0	0	1
D0_011440	chr2	193597427	193599339	+	10	8	unresolved			1	1	0	2
D0_011441	chr2	194951360	194953504	-	10	6	unresolved			1	0	0	1
D0_011442	chr2	202264612	202265476	+	10	10	unresolved			1	0	0	1
